Sample,GEO_ID
X203203210057_R06C02,GSM6984300
X203203210073_R01C01,GSM6984301
X203203210073_R02C01,GSM6984302
X203203210073_R03C01,GSM6984303
X203203210073_R04C01,GSM6984304
X203203210073_R05C01,GSM6984305
X203203210073_R06C01,GSM6984306
X203203210073_R01C02,GSM6984307
X203203210073_R02C02,GSM6984308
X203203210073_R03C02,GSM6984309
X203203210073_R04C02,GSM6984310
X203203210073_R05C02,GSM6984311
X203203210073_R06C02,GSM6984312
X203203210210_R01C01,GSM6984313
X203203210210_R02C01,GSM6984314
X203203210210_R03C01,GSM6984315
X203203210210_R04C01,GSM6984316
X203203210210_R05C01,GSM6984317
X203203210210_R06C01,GSM6984318
X203203210210_R01C02,GSM6984319
X203203210210_R02C02,GSM6984320
X203203210210_R03C02,GSM6984321
X203203210210_R04C02,GSM6984322
X203203210210_R05C02,GSM6984323
X203203210210_R06C02,GSM6984324
X203203210075_R01C01,GSM6984325
X203203210075_R02C01,GSM6984326
X203203210075_R03C01,GSM6984327
X203203210075_R04C01,GSM6984328
X203203210075_R05C01,GSM6984329
X203203210075_R06C01,GSM6984330
X203203210075_R01C02,GSM6984331
X203203210075_R02C02,GSM6984332
X203203210075_R03C02,GSM6984333
X203203210075_R04C02,GSM6984334
X203203210075_R05C02,GSM6984335
X203203210075_R06C02,GSM6984336
X203203210074_R01C01,GSM6984337
X203203210074_R02C01,GSM6984338
X203203210074_R03C01,GSM6984339
X203203210074_R04C01,GSM6984340
X203203210074_R05C01,GSM6984341
X203203210074_R06C01,GSM6984342
X203203210074_R01C02,GSM6984343
X203203210074_R02C02,GSM6984344
X203203210074_R03C02,GSM6984345
X203203210074_R04C02,GSM6984346
X203203210074_R05C02,GSM6984347
X203203210074_R06C02,GSM6984348
X203203210219_R01C01,GSM6984349
X203203210219_R02C01,GSM6984350
X203203210219_R03C01,GSM6984351
X203203210219_R04C01,GSM6984352
X203203210219_R05C01,GSM6984353
X203203210219_R06C01,GSM6984354
X203203210219_R01C02,GSM6984355
X203203210219_R02C02,GSM6984356
X203203210219_R03C02,GSM6984357
X203203210219_R04C02,GSM6984358
X203203210219_R05C02,GSM6984359
X203203210219_R06C02,GSM6984360
X203203210217_R01C01,GSM6984361
X203203210217_R02C01,GSM6984362
X203203210217_R03C01,GSM6984363
X203203210217_R04C01,GSM6984364
X203203210217_R05C01,GSM6984365
X203203210217_R06C01,GSM6984366
X203203210217_R01C02,GSM6984367
X203203210217_R02C02,GSM6984368
X203203210217_R03C02,GSM6984369
X203203210217_R04C02,GSM6984370
X203203210217_R05C02,GSM6984371
X203203210217_R06C02,GSM6984372
X203203210191_R01C01,GSM6984373
X203203210191_R02C01,GSM6984374
X203203210191_R03C01,GSM6984375
X203203210191_R04C01,GSM6984376
X203203210191_R05C01,GSM6984377
X203203210191_R06C01,GSM6984378
X203203210191_R01C02,GSM6984379
X203203210191_R02C02,GSM6984380
X203203210191_R03C02,GSM6984381
X203203210191_R04C02,GSM6984382
X203203210191_R05C02,GSM6984383
X203203210191_R06C02,GSM6984384
X203203210031_R01C01,GSM6984385
X203203210031_R02C01,GSM6984386
X203203210031_R03C01,GSM6984387
X203203210031_R04C01,GSM6984388
X203203210031_R05C01,GSM6984389
X203203210031_R06C01,GSM6984390
X203203210031_R01C02,GSM6984391
X203203210031_R02C02,GSM6984392
X203203210031_R03C02,GSM6984393
X203203210031_R04C02,GSM6984394
X203203210031_R05C02,GSM6984395
X203203210031_R06C02,GSM6984396
X203203210189_R01C01,GSM6984397
X203203210189_R02C01,GSM6984398
X203203210189_R03C01,GSM6984399
X203203210189_R04C01,GSM6984400
X203203210189_R05C01,GSM6984401
X203203210189_R06C01,GSM6984402
X203203210189_R01C02,GSM6984403
X203203210189_R02C02,GSM6984404
X203203210189_R03C02,GSM6984405
X203203210189_R04C02,GSM6984406
X203203210189_R05C02,GSM6984407
X203203210189_R06C02,GSM6984408
X203203210157_R01C01,GSM6984409
X203203210157_R02C01,GSM6984410
X203203210157_R03C01,GSM6984411
X203203210157_R04C01,GSM6984412
X203203210157_R05C01,GSM6984413
X203203210157_R06C01,GSM6984414
X203203210157_R01C02,GSM6984415
X203203210157_R02C02,GSM6984416
X203203210157_R03C02,GSM6984417
X203203210157_R04C02,GSM6984418
X203203210157_R05C02,GSM6984419
X203203210157_R06C02,GSM6984420
X203203210148_R01C01,GSM6984421
X203203210148_R02C01,GSM6984422
X203203210148_R03C01,GSM6984423
X203203210148_R04C01,GSM6984424
X203203210148_R05C01,GSM6984425
X203203210148_R06C01,GSM6984426
X203203210148_R01C02,GSM6984427
X203203210148_R02C02,GSM6984428
X203203210148_R03C02,GSM6984429
X203203210148_R04C02,GSM6984430
X203203210148_R05C02,GSM6984431
X203203210148_R06C02,GSM6984432
X203203210044_R01C01,GSM6984433
X203203210044_R02C01,GSM6984434
X203203210044_R03C01,GSM6984435
X203203210044_R04C01,GSM6984436
X203203210044_R05C01,GSM6984437
X203203210044_R06C01,GSM6984438
X203203210044_R01C02,GSM6984439
X203203210044_R02C02,GSM6984440
X203203210044_R03C02,GSM6984441
X203203210044_R04C02,GSM6984442
X203203210044_R05C02,GSM6984443
X203203210044_R06C02,GSM6984444
X203203210199_R01C01,GSM6984445
X203203210199_R02C01,GSM6984446
X203203210199_R03C01,GSM6984447
X203203210199_R04C01,GSM6984448
X203203210199_R05C01,GSM6984449
X203203210199_R06C01,GSM6984450
X203203210199_R01C02,GSM6984451
X203203210199_R02C02,GSM6984452
X203203210199_R03C02,GSM6984453
X203203210199_R04C02,GSM6984454
X203203210199_R05C02,GSM6984455
X203203210199_R06C02,GSM6984456
X203203210195_R01C01,GSM6984457
X203203210195_R02C01,GSM6984458
X203203210195_R03C01,GSM6984459
X203203210195_R04C01,GSM6984460
X203203210195_R05C01,GSM6984461
X203203210195_R06C01,GSM6984462
X203203210195_R01C02,GSM6984463
X203203210195_R02C02,GSM6984464
X203203210195_R03C02,GSM6984465
X203203210195_R04C02,GSM6984466
X203203210195_R05C02,GSM6984467
X203203210195_R06C02,GSM6984468
X203203210183_R01C01,GSM6984469
X203203210183_R02C01,GSM6984470
X203203210183_R03C01,GSM6984471
X203203210183_R05C01,GSM6984472
X203203210183_R06C01,GSM6984473
X203203210183_R01C02,GSM6984474
X203203210183_R02C02,GSM6984475
X203203210183_R03C02,GSM6984476
X203203210183_R04C02,GSM6984477
X203203210183_R05C02,GSM6984478
X203203210183_R06C02,GSM6984479
X203203210129_R01C01,GSM6984480
X203203210129_R02C01,GSM6984481
X203203210129_R03C01,GSM6984482
X203203210129_R04C01,GSM6984483
X203203210129_R05C01,GSM6984484
X203203210129_R06C01,GSM6984485
X203203210129_R01C02,GSM6984486
X203203210129_R02C02,GSM6984487
X203203210129_R03C02,GSM6984488
X203203210129_R04C02,GSM6984489
X203203210129_R05C02,GSM6984490
X203203210129_R06C02,GSM6984491
X203203210026_R01C01,GSM6984492
X203203210026_R02C01,GSM6984493
X203203210026_R03C01,GSM6984494
X203203210026_R04C01,GSM6984495
X203203210026_R05C01,GSM6984496
X203203210026_R06C01,GSM6984497
X203203210026_R01C02,GSM6984498
X203203210026_R02C02,GSM6984499
X203203210026_R03C02,GSM6984500
X203203210026_R04C02,GSM6984501
X203203210026_R05C02,GSM6984502
X203203210026_R06C02,GSM6984503
X203203210180_R01C01,GSM6984504
X203203210180_R02C01,GSM6984505
X203203210180_R03C01,GSM6984506
X203203210180_R04C01,GSM6984507
X203203210180_R05C01,GSM6984508
X203203210180_R06C01,GSM6984509
X203203210180_R01C02,GSM6984510
X203203210180_R02C02,GSM6984511
X203203210180_R03C02,GSM6984512
X203203210180_R04C02,GSM6984513
X203203210180_R05C02,GSM6984514
X203203210180_R06C02,GSM6984515
X203203210133_R01C01,GSM6984516
X203203210133_R02C01,GSM6984517
X203203210133_R03C01,GSM6984518
X203203210133_R04C01,GSM6984519
X203203210133_R05C01,GSM6984520
X203203210133_R06C01,GSM6984521
X203203210133_R01C02,GSM6984522
X203203210133_R02C02,GSM6984523
X203203210133_R03C02,GSM6984524
X203203210133_R04C02,GSM6984525
X203203210133_R05C02,GSM6984526
X203203210133_R06C02,GSM6984527
X203203210130_R01C01,GSM6984528
X203203210130_R02C01,GSM6984529
X203203210130_R03C01,GSM6984530
X203203210130_R04C01,GSM6984531
X203203210130_R05C01,GSM6984532
X203203210130_R06C01,GSM6984533
X203203210130_R01C02,GSM6984534
X203203210130_R02C02,GSM6984535
X203203210130_R03C02,GSM6984536
X203203210130_R04C02,GSM6984537
X203203210130_R05C02,GSM6984538
X203203210130_R06C02,GSM6984539
X203203210146_R01C01,GSM6984540
X203203210146_R02C01,GSM6984541
X203203210146_R03C01,GSM6984542
X203203210146_R04C01,GSM6984543
X203203210146_R05C01,GSM6984544
X203203210146_R06C01,GSM6984545
X203203210146_R01C02,GSM6984546
X203203210146_R02C02,GSM6984547
X203203210146_R03C02,GSM6984548
X203203210146_R04C02,GSM6984549
X203203210146_R05C02,GSM6984550
X203203210146_R06C02,GSM6984551
X203203210059_R01C01,GSM6984552
X203203210059_R02C01,GSM6984553
X203203210059_R03C01,GSM6984554
X203203210059_R04C01,GSM6984555
X203203210059_R05C01,GSM6984556
X203203210059_R06C01,GSM6984557
X203203210059_R01C02,GSM6984558
X203203210059_R02C02,GSM6984559
X203203210059_R03C02,GSM6984560
X203203210059_R04C02,GSM6984561
X203203210059_R05C02,GSM6984562
X203203210059_R06C02,GSM6984563
X203203210076_R01C01,GSM6984564
X203203210076_R02C01,GSM6984565
X203203210076_R03C01,GSM6984566
X203203210076_R04C01,GSM6984567
X203203210076_R05C01,GSM6984568
X203203210076_R06C01,GSM6984569
X203203210076_R01C02,GSM6984570
X203203210076_R02C02,GSM6984571
X203203210076_R03C02,GSM6984572
X203203210076_R04C02,GSM6984573
X203203210076_R05C02,GSM6984574
X203203210076_R06C02,GSM6984575
X203203210013_R01C01,GSM6984576
X203203210013_R02C01,GSM6984577
X203203210013_R03C01,GSM6984578
X203203210013_R04C01,GSM6984579
X203203210013_R05C01,GSM6984580
X203203210013_R06C01,GSM6984581
X203203210013_R01C02,GSM6984582
X203203210013_R02C02,GSM6984583
X203203210013_R03C02,GSM6984584
X203203210013_R04C02,GSM6984585
X203203210013_R05C02,GSM6984586
X203203210013_R06C02,GSM6984587
X203203210200_R01C01,GSM6984588
X203203210200_R02C01,GSM6984589
X203203210200_R03C01,GSM6984590
X203203210200_R04C01,GSM6984591
X203203210200_R05C01,GSM6984592
X203203210200_R06C01,GSM6984593
X203203210200_R01C02,GSM6984594
X203203210200_R02C02,GSM6984595
X203203210200_R03C02,GSM6984596
X203203210200_R06C02,GSM6984597
X203203210128_R01C01,GSM6984598
X203203210128_R02C01,GSM6984599
X203203210128_R03C01,GSM6984600
X203203210128_R04C01,GSM6984601
X203203210128_R05C01,GSM6984602
X203203210128_R06C01,GSM6984603
X203203210128_R01C02,GSM6984604
X203203210128_R02C02,GSM6984605
X203203210128_R03C02,GSM6984606
X203203210128_R04C02,GSM6984607
X203203210128_R05C02,GSM6984608
X203203210128_R06C02,GSM6984609
X203203210166_R01C01,GSM6984610
X203203210166_R02C01,GSM6984611
X203203210166_R03C01,GSM6984612
X203203210166_R04C01,GSM6984613
X203203210166_R05C01,GSM6984614
X203203210166_R06C01,GSM6984615
X203203210166_R01C02,GSM6984616
X203203210166_R02C02,GSM6984617
X203203210166_R03C02,GSM6984618
X203203210166_R04C02,GSM6984619
X203203210166_R05C02,GSM6984620
X203203210166_R06C02,GSM6984621
X203203210156_R01C01,GSM6984622
X203203210156_R02C01,GSM6984623
X203203210156_R03C01,GSM6984624
X203203210156_R04C01,GSM6984625
X203203210156_R05C01,GSM6984626
X203203210156_R06C01,GSM6984627
X203203210156_R01C02,GSM6984628
X203203210156_R02C02,GSM6984629
X203203210156_R03C02,GSM6984630
X203203210156_R04C02,GSM6984631
X203203210156_R05C02,GSM6984632
X203203210156_R06C02,GSM6984633
X203877620092_R01C01,GSM6984634
X203877620092_R02C01,GSM6984635
X203877620092_R03C01,GSM6984636
X203877620092_R04C01,GSM6984637
X203877620092_R05C01,GSM6984638
X203877620092_R06C01,GSM6984639
X203877620092_R01C02,GSM6984640
X203877620092_R02C02,GSM6984641
X203877620092_R03C02,GSM6984642
X203877620092_R04C02,GSM6984643
X203877620092_R05C02,GSM6984644
X203877620092_R06C02,GSM6984645
X203877620044_R01C01,GSM6984646
X203877620044_R02C01,GSM6984647
X203877620044_R05C01,GSM6984648
X203877620044_R06C01,GSM6984649
X203877620044_R01C02,GSM6984650
X203877620044_R02C02,GSM6984651
X203877620044_R03C02,GSM6984652
X203877620044_R04C02,GSM6984653
X203877620044_R05C02,GSM6984654
X203877620044_R06C02,GSM6984655
X203877620054_R01C01,GSM6984656
X203877620054_R02C01,GSM6984657
X203877620054_R03C01,GSM6984658
X203877620054_R04C01,GSM6984659
X203877620054_R05C01,GSM6984660
X203877620054_R06C01,GSM6984661
X203877620054_R01C02,GSM6984662
X203877620054_R02C02,GSM6984663
X203877620054_R04C02,GSM6984664
X203877620054_R05C02,GSM6984665
X203877620054_R06C02,GSM6984666
X203877620033_R01C01,GSM6984667
X203877620033_R02C01,GSM6984668
X203877620033_R03C01,GSM6984669
X203877620033_R04C01,GSM6984670
X203877620033_R05C01,GSM6984671
X203877620033_R06C01,GSM6984672
X203877620033_R02C02,GSM6984673
X203877620033_R03C02,GSM6984674
X203877620033_R04C02,GSM6984675
X203877620033_R06C02,GSM6984676
X203877620041_R01C01,GSM6984677
X203877620041_R02C01,GSM6984678
X203877620041_R03C01,GSM6984679
X203877620041_R04C01,GSM6984680
X203877620041_R05C01,GSM6984681
X203877620041_R06C01,GSM6984682
X203877620041_R01C02,GSM6984683
X203877620041_R02C02,GSM6984684
X203877620041_R03C02,GSM6984685
X203877620041_R04C02,GSM6984686
X203877620041_R05C02,GSM6984687
X203877620041_R06C02,GSM6984688
X203877620048_R01C01,GSM6984689
X203877620048_R02C01,GSM6984690
X203877620048_R03C01,GSM6984691
X203877620048_R04C01,GSM6984692
X203877620048_R05C01,GSM6984693
X203877620048_R06C01,GSM6984694
X203877620048_R01C02,GSM6984695
X203877620048_R02C02,GSM6984696
X203877620048_R03C02,GSM6984697
X203877620048_R04C02,GSM6984698
X203877620048_R05C02,GSM6984699
X203877620048_R06C02,GSM6984700
X203877620093_R01C01,GSM6984701
X203877620093_R02C01,GSM6984702
X203877620093_R03C01,GSM6984703
X203877620093_R04C01,GSM6984704
X203877620093_R05C01,GSM6984705
X203877620093_R06C01,GSM6984706
X203877620093_R01C02,GSM6984707
X203877620093_R02C02,GSM6984708
X203877620093_R03C02,GSM6984709
X203877620093_R04C02,GSM6984710
X203877620093_R05C02,GSM6984711
X203877620093_R06C02,GSM6984712
X203877620028_R01C01,GSM6984713
X203877620028_R02C01,GSM6984714
X203877620028_R03C01,GSM6984715
X203877620028_R04C01,GSM6984716
X203877620028_R05C01,GSM6984717
X203877620028_R06C01,GSM6984718
X203877620028_R01C02,GSM6984719
X203877620028_R02C02,GSM6984720
X203877620028_R03C02,GSM6984721
X203877620028_R04C02,GSM6984722
X203877620028_R05C02,GSM6984723
X203877620028_R06C02,GSM6984724
X204551090043_R05C01,GSM6984725
X204551090043_R06C01,GSM6984726
X204551090043_R01C02,GSM6984727
X204551090043_R02C02,GSM6984728
X204551090043_R03C02,GSM6984729
X204551090043_R04C02,GSM6984730
X204551090043_R05C02,GSM6984731
X204551090043_R06C02,GSM6984732
X204551090007_R01C01,GSM6984733
X204551090007_R02C01,GSM6984734
X204551090007_R03C01,GSM6984735
X204551090007_R04C01,GSM6984736
X204551090007_R05C01,GSM6984737
X204551090007_R06C01,GSM6984738
X204551090007_R01C02,GSM6984739
X204551090007_R02C02,GSM6984740
X204551090007_R03C02,GSM6984741
X204551090007_R04C02,GSM6984742
X204551090007_R05C02,GSM6984743
X204551090007_R06C02,GSM6984744
X204551090060_R01C01,GSM6984745
X204551090060_R02C01,GSM6984746
X204551090060_R03C01,GSM6984747
X204551090060_R04C01,GSM6984748
X204551090060_R05C01,GSM6984749
X204551090060_R06C01,GSM6984750
X204551090060_R01C02,GSM6984751
X204551090060_R02C02,GSM6984752
X204551090060_R03C02,GSM6984753
X204551090060_R04C02,GSM6984754
X204551090060_R05C02,GSM6984755
X204551090060_R06C02,GSM6984756
X204551090038_R01C01,GSM6984757
X204551090038_R02C01,GSM6984758
X204551090038_R03C01,GSM6984759
X204551090038_R04C01,GSM6984760
X204551090038_R05C01,GSM6984761
X204551090038_R06C01,GSM6984762
X204551090038_R01C02,GSM6984763
X204551090038_R02C02,GSM6984764
X204551090038_R03C02,GSM6984765
X204551090038_R04C02,GSM6984766
X204551090038_R05C02,GSM6984767
X204551090038_R06C02,GSM6984768
X204549720003_R01C01,GSM6984769
X204549720003_R02C01,GSM6984770
X204549720003_R03C01,GSM6984771
X204549720003_R04C01,GSM6984772
X204549720003_R05C01,GSM6984773
X204549720003_R06C01,GSM6984774
X204549720003_R01C02,GSM6984775
X204549720003_R02C02,GSM6984776
X204549720003_R03C02,GSM6984777
X204549720003_R04C02,GSM6984778
X204549720003_R05C02,GSM6984779
X204549720003_R06C02,GSM6984780
X204549720001_R01C01,GSM6984781
X204549720001_R02C01,GSM6984782
X204549720001_R03C01,GSM6984783
X204549720001_R04C01,GSM6984784
X204549720001_R05C01,GSM6984785
X204549720001_R06C01,GSM6984786
X204549720001_R01C02,GSM6984787
X204549720001_R02C02,GSM6984788
X204549720001_R03C02,GSM6984789
X204549720001_R04C02,GSM6984790
X204549720001_R05C02,GSM6984791
X204549720001_R06C02,GSM6984792
X204549720002_R01C01,GSM6984793
X204549720002_R02C01,GSM6984794
X204549720002_R03C01,GSM6984795
X204549720002_R04C01,GSM6984796
X204549720002_R05C01,GSM6984797
X204549720002_R06C01,GSM6984798
X204549720002_R01C02,GSM6984799
X204549720002_R02C02,GSM6984800
X204549720002_R03C02,GSM6984801
X204549720002_R04C02,GSM6984802
X204549720002_R05C02,GSM6984803
X204549720002_R06C02,GSM6984804
X204549720012_R01C01,GSM6984805
X204549720012_R02C01,GSM6984806
X204549720012_R03C01,GSM6984807
X204549720012_R04C01,GSM6984808
X204549720012_R05C01,GSM6984809
X204549720012_R06C01,GSM6984810
X204549720012_R01C02,GSM6984811
X204549720012_R02C02,GSM6984812
X204549720012_R03C02,GSM6984813
X204549720012_R04C02,GSM6984814
X204549720012_R05C02,GSM6984815
X204549720012_R06C02,GSM6984816
X204854860052_R01C01,GSM6984817
X204854860052_R02C01,GSM6984818
X204854860052_R03C01,GSM6984819
X204854860052_R04C01,GSM6984820
X204854860052_R05C01,GSM6984821
X204854860052_R06C01,GSM6984822
X204854860052_R01C02,GSM6984823
X204854860052_R02C02,GSM6984824
X204854860052_R03C02,GSM6984825
X204854860052_R04C02,GSM6984826
X204854860052_R05C02,GSM6984827
X204854860052_R06C02,GSM6984828
X204854860035_R01C01,GSM6984829
X204854860035_R02C01,GSM6984830
X204854860035_R03C01,GSM6984831
X204854860035_R04C01,GSM6984832
X204854860035_R05C01,GSM6984833
X204854860035_R06C01,GSM6984834
X204854860035_R01C02,GSM6984835
X204854860035_R02C02,GSM6984836
X204854860035_R03C02,GSM6984837
X204854860035_R04C02,GSM6984838
X204854860035_R05C02,GSM6984839
X204854860035_R06C02,GSM6984840
X204854860020_R01C01,GSM6984841
X204854860020_R02C01,GSM6984842
X204854860020_R03C01,GSM6984843
X204854860020_R04C01,GSM6984844
X204854860020_R05C01,GSM6984845
X204854860020_R06C01,GSM6984846
X204854860020_R01C02,GSM6984847
X204854860020_R02C02,GSM6984848
X204854860020_R03C02,GSM6984849
X204854860020_R04C02,GSM6984850
X204854860020_R05C02,GSM6984851
X204854860013_R03C01,GSM6984852
X204854860013_R04C01,GSM6984853
X204854860013_R05C01,GSM6984854
X204854860013_R06C01,GSM6984855
X204854860013_R01C02,GSM6984856
X204854860013_R02C02,GSM6984857
X204854860013_R03C02,GSM6984858
X204854860013_R04C02,GSM6984859
X204854860013_R05C02,GSM6984860
X204854860013_R06C02,GSM6984861
X204854860019_R04C01,GSM6984862
X204854860019_R05C01,GSM6984863
X204854860019_R06C01,GSM6984864
X204854860019_R01C02,GSM6984865
X204854860019_R02C02,GSM6984866
X204854860019_R03C02,GSM6984867
X204854860019_R04C02,GSM6984868
X204854860019_R05C02,GSM6984869
X204854860019_R06C02,GSM6984870
X205307780006_R01C01,GSM6984871
X205307780006_R02C01,GSM6984872
X205307780006_R03C01,GSM6984873
X205307780006_R04C01,GSM6984874
X205307780006_R05C01,GSM6984875
X205307780006_R06C01,GSM6984876
X203203210131_R01C01,GSM6984877
X203203210131_R02C01,GSM6984878
X203203210131_R03C01,GSM6984879
X203203210131_R04C01,GSM6984880
X203203210131_R05C01,GSM6984881
X203203210131_R06C01,GSM6984882
X203203210131_R01C02,GSM6984883
X203203210131_R02C02,GSM6984884
X203203210131_R03C02,GSM6984885
X203203210131_R04C02,GSM6984886
X203203210131_R05C02,GSM6984887
X203203210131_R06C02,GSM6984888
X203203210135_R01C01,GSM6984889
X203203210135_R02C01,GSM6984890
X203203210135_R03C01,GSM6984891
X203203210135_R04C01,GSM6984892
X203203210135_R05C01,GSM6984893
X203203210135_R06C01,GSM6984894
X203203210135_R01C02,GSM6984895
X203203210135_R02C02,GSM6984896
X203203210135_R03C02,GSM6984897
X203203210135_R04C02,GSM6984898
X203203210135_R05C02,GSM6984899
X203203210135_R06C02,GSM6984900
X203203210022_R01C01,GSM6984901
X203203210022_R02C01,GSM6984902
X203203210022_R03C01,GSM6984903
X203203210022_R04C01,GSM6984904
X203203210022_R05C01,GSM6984905
X203203210022_R06C01,GSM6984906
X203203210022_R01C02,GSM6984907
X203203210022_R02C02,GSM6984908
X203203210022_R03C02,GSM6984909
X203203210022_R04C02,GSM6984910
X203203210022_R05C02,GSM6984911
X203203210022_R06C02,GSM6984912
X203203210024_R01C01,GSM6984913
X203203210024_R02C01,GSM6984914
X203203210024_R03C01,GSM6984915
X203203210024_R04C01,GSM6984916
X203203210024_R05C01,GSM6984917
X203203210024_R06C01,GSM6984918
X203203210024_R01C02,GSM6984919
X203203210024_R02C02,GSM6984920
X203203210024_R03C02,GSM6984921
X203203210024_R04C02,GSM6984922
X203203210024_R05C02,GSM6984923
X203203210024_R06C02,GSM6984924
X203203210118_R01C01,GSM6984925
X203203210118_R02C01,GSM6984926
X203203210118_R03C01,GSM6984927
X203203210118_R04C01,GSM6984928
X203203210118_R05C01,GSM6984929
